category,text
transports,"Décret n° 2024-439 du 15 juillet 2024, fixant la composition, les attributions et le fonctionnement du conseil médical de l’aéronautique civile. Le Président de la République, Vu la Constitution, Vu la convention relative à l'aviation civile internationale signée à Chicago le 7 décembre 1944 et à laquelle est adhérée la République Tunisienne par la loi n° 59-122 du 28 septembre 1959 et notamment son annexe1, Vu la loi n° 91-21 du 13 mars 1991, relative à l’exercice et à l’organisation des professions de médecin et de médecin dentiste, telle que complétée par la loi n° 2018-43 du 11 juillet 2018, Vu la loi n° 98-110 du 28 décembre 1998, relative à l'office de l'aviation civile et des aéroports, telle que modifiée et complétée par la loi n° 2004-41 du 3 mai 2004, Vu le code de l'aéronautique civile promulgué par la loi n° 99-58 du 29 juin 1999, ensemble les textes qui l’ont modifié ou complété, dont le dernier en date la loi n° 2009-25 du 11 mai 2009 et notamment son article 141, Vu le décret n° 93-1155 du 17 mai 1993, portant code de déontologie médicale, ensemble les textes qui l’ont modifié ou complété et notamment le décret gouvernemental n° 2018-34 du 10 janvier 2018, Vu le décret n° 2000-1119 du 22 mai 2000, fixant la composition, les attributions et le fonctionnement du conseil médical de l’aéronautique civile tel que complété par le décret n° 2004-2575 du 2 novembre 2004, Vu le décret n° 2014-409 du 16 janvier 2014, fixant les attributions du ministère du transport, Vu le décret n° 2014-410 du 16 janvier 2014, portant organisation des services centraux du ministère du transport, tel que modifié par le décret gouvernemental n° 2016-97 du 11 janvier 2016, Vu le décret gouvernemental n° 2019-341 du 10 avril 2019, fixant le cadre général du régime des études et les conditions d'obtention des diplômes des études médicales, Vu le décret Présidentiel n° 2021-138 du 11 octobre 2021, portant nomination des membres du Gouvernement, Vu le décret n° 2023-5 du 12 janvier 2023, portant nomination d’un membre du Gouvernement, Vu le décret n° 2023-50 du 30 janvier 2023, portant nomination d’un membre du Gouvernement, Vu le décret n° 2023-112 du 7 février 2023, portant nomination d’un membre du Gouvernement, Vu le décret n° 2023-155 du 13 février 2023, portant nomination d’un membre du Gouvernement, Vu le décret n° 2023-165 du 22 février 2023, portant nomination d’un membre du Gouvernement, Vu le décret n° 2023-550 du 1er août 2023, portant nomination du Chef du Gouvernement, Vu le décret n° 2024-75 du 24 janvier 2024, portant nomination d’un membre du Gouvernement, Vu le décret n° 2024-76 du 24 janvier 2024, portant nomination d’un membre du Gouvernement, Vu le décret n° 2024-77 du 24 janvier 2024, portant nomination d’un membre du Gouvernement, Vu le décret n° 2024-144 du 12 mars 2024, portant cessation de fonctions d’un membre du Gouvernement, Vu le décret n° 2024-146 du 12 mars 2024, chargeant la ministre de l’équipement et de l’habitat à titre temporaire de diriger le ministère des transports, Vu le décret n° 2024-177 du 1er avril 2024, portant nomination d’un membre du Gouvernement, Vu le décret n° 2024-336 du 25 mai 2024, portant nomination d’un membre du Gouvernement, Vu le décret n° 2024-338 du 25 mai 2024, portant nomination d’un membre du Gouvernement, Vu l’arrêté du ministre du transport du 25 septembre 2001, fixant les conditions d’aptitude physique et mentale du personnel de l’aéronautique civile, Vu l’avis du Tribunal administratif, Après délibération du Conseil des ministres. Prend le décret dont la teneur suit Article premier - Le présent décret fixe la composition, les attributions et le fonctionnement du conseil médical de l’aéronautique civile. Art. 2 - Le conseil médical de l’aéronautique civile est composé des membres suivants - Le président, - Le vice-président, - Un représentant du ministère chargé de la santé, - Un représentant du centre d’expertise de la médecine aéronautique relevant du ministère de la défense nationale, - Onze médecins représentant les spécialités suivantes Ophtalmologie,  Oto-rhino-laryngologie,  Cardiologie, Neurologie Psychiatrie, Maladies infectieuses,  Pneumologie,  Oncologie, Rhumatologie, Gastro-entérologie, Médecine aéronautique et spatiale. Le président du conseil peut faire appel à tout médecin dont la spécialité n’est pas mentionnée dans le présent article et dont la contribution aux travaux du conseil est jugée utile, à siéger au conseil avec voix consultative. Un médecin représentant le centre d’expertise de la médecine aéronautique concerné par l'ordre du jour du conseil médical de l’aéronautique civile, assiste à ses réunions pour présenter les dossiers médicaux du centre qui seront examinés par le conseil, sans participer à ses délibérations. Art. 3 - Les membres du conseil médical de l’aéronautique civile sont nommés parmi les médecins remplissant les conditions suivantes 1) Être de nationalité tunisienne, 2) Être inscrit à l’ordre des médecins de Tunisie, 3) Avoir un diplôme de médecine aéronautique ou une expérience reconnue en médecine aéronautique. En outre, le président, le vice-président et les membres du conseil, prévus dans le troisième et le quatrième tiret de l’article 2 du présent décret doivent avoir l’une des spécialités mentionnées dans le cinquième tiret du même article. Les membres du conseil médical de l’aéronautique civile sont nommés par arrêté du ministre chargé des transports pour un mandat de trois ans renouvelable une seule fois pour la même période. La désignation des membres visés aux troisième et quatrième tirets de l’article 2 du présent décret est faite- Sur proposition du ministre de la défense nationale pour le représentant du centre d’expertise de la médecine aéronautique relevant du ministère de la défense nationale, - Sur proposition du ministre chargé de la santé pour le représentant du ministère chargé de la santé. Art. 4 - Une indemnité mensuelle de 300 dinars est allouée aux membres du conseil médical de l’aéronautique civile. Elle est soumise à l’impôt sur le revenu et à la retenue à la source conformément à la législation fiscale en vigueur. Art. 5 - Outre les attributions prévues à l’article 141 du code de l’aéronautique civile, le conseil médical de l’aéronautique civile, est chargé de ce qui suit  1. L’étude et la coordination des questions médicales ayant impact sur la sécurité, en ce qui concerne le personnel de l’aéronautique civile, 2. La proposition des normes d’aptitude physique et mentale du personnel de l’aéronautique civile et de leur mise à jour, 3. La formulation de son avis concernant la reconnaissance de maladies imputables au service aérien, d’incapacité temporaire ou permanente de travail ainsi que de décès consécutifs à un accident aérien survenu en service, 4. La promotion des actions d’information et de sensibilisation dans les domaines de la prévention et de la prise en charge des problèmes de santé en rapport avec l’activité aéronautique, 5. La promotion de la recherche et de la formation en médecine aéronautique, 6. La liaison avec les organismes homologues étrangers, dans les matières citées au paragraphe a) de l’article 141 du code de l’aéronautique civile et aux paragraphes 1, 2 et 5 du présent article, 7. L’étude de toute question relative à la médecine aéronautique qui lui est soumise par le ministre chargé des transports. Art. 6 - Il est institué auprès du conseil médical de l’aéronautique civile, un secrétariat permanent chargé notamment de  1. Préparer l’ordre du jour et d’adresser les convocations aux réunions, 2. Élaborer les procès-verbaux des réunions, 3. Coordonner les activités du conseil et d’en assurer le suivi, 4. Préparer le rapport d’activité annuel du conseil et l’adresser à la direction générale de l’aviation civile au ministère chargé des transports. Le secrétariat permanent est assuré par la direction générale de l’aviation civile au ministère chargé des transports. Les agents relevant de la direction générale de l’aviation civile au ministère chargé des transports, chargés du secrétariat permanent du conseil doivent signer un engagement pour garder le secret médical. Art. 7 - Le conseil médical de l’aéronautique civile se réunit, sur convocation de son président, une fois tous les quinze jours et chaque fois que nécessaire. Art. 8 - Le conseil médical de l’aéronautique civile ne peut délibérer valablement qu’en présence de huit de ses membres parmi lesquels se trouvent les membres dont la spécialité est concernée par les délibérations du conseil. Les délibérations ont lieu à huit clos. Les décisions sont prises et les avis sont donnés à la majorité des voix des membres présents et en cas de partage égal des voix, celle du président est prépondérante. Les membres du conseil médical de l’aéronautique civile ne peuvent prendre part aux délibérations portant sur les cas individuels dont ils ont déjà eu connaissance à l’occasion de leur activité extérieure au conseil. Les délibérations du conseil sont consignées dans des procès-verbaux signés par les membres qui ont pris part aux délibérations. Art. 9 - L’agent du personnel de l’aéronautique civile détenteur d’une licence pour lequel a été rendue une décision de son inaptitude physique et mentale définitive, peut présenter une requête d’opposition au conseil médical de l’aéronautique civile dans un délai de deux mois de la date de sa notification de son inaptitude physique ou mentale. Il peut également demander à la direction générale de l'aviation civile au ministère chargé des transports de consulter un centre d’expertise de médecine aéronautique étranger agréé par l'un des pays des autorités aéronautiques communes européennes, sans que son avis soit contraignant, concernant son dossier médical et de le soumettre, à sa charge, à un examen médical par ceux-ci si nécessaire. En cas d’acceptation de la demande, le centre d’expertise de médecine aéronautique étranger qui effectuera l’examen médical et la tâche qui lui a été demandé sont précisées dans une lettre du président du conseil médical de l’aéronautique civile et l’auteur de la requête est informé de la consultation. Le président du conseil peut, sur proposition du conseil, consulter les établissements publics de santé et les établissements de santé militaire pour les inaptitudes physiques et mentales, et ce avant que le conseil ne se prononce sur les requêtes d’opposition relatives au caractère définitif des inaptitudes physiques et mentales du personnel de l’aéronautique civile détenteur d’une licence. Cette mission est précisée par une lettre du président du conseil et l’auteur de la requête est informé de la consultation. Art. 10 - Les frais de l’indemnité allouée aux membres du conseil médical de l’aéronautique civile ainsi que les frais d’expertises médicales effectuées à la demande de son président conformément à l’article 9 du présent décret, sont imputés au budget du ministère chargé des transports. Art. 11 - Sont abrogées, toutes dispositions antérieures et contraires au présent décret et notamment le décret n° 2000-1119 du 22 mai 2000, fixant la composition, les attributions et le fonctionnement du conseil médical de l’aéronautique civile susvisé. Art. 12 - Le présent décret sera publié au Journal officiel de la République tunisienne. Tunis, le 15 juillet 2024."
transports,"Par décret n° 2024-398 du 28 juin 2024. Madame Khaoula Belakhdhar, ingénieur général, est chargée des fonctions de président directeur général de l'Office de la marine marchande et des ports."
transports,"Par décret n° 2024-375 du 25 juin 2024. Il est mis fin à la nomination de Monsieur Khaled Ben Youssef, gestionnaire général de documents et d'archives, en qualité de chargé de mission au cabinet de la ministre chargée de diriger le ministère des transports à compter du 5 avril 2024."
transports,"Par arrêté du ministre des transports du 28 décembre 2023. Madame Khansa Nenni épouse Nafti, ingénieur principal, est chargée des fonctions de sous-directeur des activités du transport et du contrôle à la direction régionale du transport du gouvernorat de Tataouine En application des dispositions de l'article 8 du décret n° 2023-456 du 5 juin 2023, l'intéressée bénéficie de l’emploi et avantages de sous-directeur d'administration centrale."
transports,"Par décret n° 2024-342 du 27 mai 2024. Est mis fin aux fonctions de Madame Sonia Jelassi épouse Ben Ammar, conseiller des services publics, chargée de mission au ministère des transports"
transports,"Par arrêté du ministre des transports du 28 décembre 2023. Monsieur Mohamed Bouzidi, ingénieur en chef, est chargé des fonctions de directeur des activités de l'aviation civile et de la formation à la direction générale de l'aviation civile au ministère des transports."
transports,"Par décret n° 2024-374 du 25 juin 2024. Monsieur Tarek Bouazizi, conseiller des services publics, est chargé des fonctions de directeur général des transports terrestres au ministère des transports."
transports,"Arrêté de la ministre chargée de diriger le ministère des transports du 19 juillet 2024, portant délégation de signature. La ministre chargée de diriger le ministère des transports, Vu la Constitution, Vu la loi n° 73-81 du 31 décembre 1973, portant promulgation du code de la comptabilité publique, l'ensemble des textes qui l'ont modifiée ou complétée, Vu la loi n° 83-112 du 12 décembre 1983, portant statut général des personnels de l'Etat, des collectivités locales et des établissements publics à caractère administratif, ensemble des textes qui l'ont modifiée ou complétée, Vu le décret n° 75-384 du 17 juin 1975, autorisant les Ministres et Secrétaires d'Etat à déléguer leur signature, Vu le décret n° 2014- 409 du 16 janvier 2014, fixant les attributions du ministère du transport, Vu le décret n° 2014-410 du 16 janvier 2014, portant organisation des services centraux du ministère du transport, modifié par le décret gouvernemental n° 2016-97 du 11 janvier 2016, Vu le décret Présidentiel n° 2021-138 du 11 octobre 2021, portant nomination des membres du Gouvernement, Vu le décret n° 2023-550 du 1er août 2023, portant nomination du Chef du Gouvernement, Vu le décret n° 2024-146 du 12 mars 2024, chargeant la ministre de l'équipement et de l'habitat à titre temporaire de diriger le ministère des transports, Vu le décret n° 2024-374 du 25 juin 2024, chargeant Monsieur Tarek Bouazizi, conseiller des services publics, des fonctions de directeur général des transports terrestres au ministère des transports. Arrête : Article premier - Conformément aux dispositions du sous- paragraphe 2 du premier paragraphe de l'article premier du décret n° 75-384 du 17 juin 1975 susvisé, Monsieur Tarek Bouazizi, conseiller des services publics, directeur général des transports terrestres au ministère des transports, est habilité à signer par délégation de la ministre chargée de diriger le ministère des transports, tous les actes entrant dans le cadre de ses attributions, à l'exception des actes à caractère règlementaire. Art. 2 - Le présent arrêté sera publié au Journal officiel de la République tunisienne et prend effet à compter de la date de sa publication. Tunis, le 19 juillet 2024. La ministre chargée de diriger le ministère des transports Sarra Zaafrani Zenzri"
transports,"Par décret n° 2024-341 du 27 mai 2024. Est mis fin aux fonctions de Madame Sonia Jelassi épouse Ben Ammar, conseiller des services publics, secrétaire générale du ministère des transports."
transports,"Par arrêté de la ministre chargée de diriger le ministère des transports du 2 juillet 2024. Monsieur Mahmoud Hajji, administrateur en chef, est chargé des fonctions de sous-directeur à l'unité de gestion par objectifs au ministère des transports pour compléter la réalisation du projet de réforme de la gestion du budget de l'Etat. En application des dispositions de l’article 5 du décret n° 2023-455 du 5 juin 2023, l’intéressé bénéficie de la fonction et des avantages d’un sousdirecteur d’administration centrale."
transports,"Par arrêté de la ministre chargée de diriger le ministère des transports du 11 juillet 2024. Les analystes centraux, dont les noms suivent, sont nommés dans le grade d'analyste en chef  - Mohamed Ali Challouf, - Samira Dabbabi épouse Aazek."
affaires étrangères,"Arrêté du ministre des affaires étrangères, de la migration et des Tunisiens à l’étranger du 10 mai 2024, portant délégation de signature. Le ministre des affaires étrangères, de la migration et des Tunisiens à l’étranger, Vu la Constitution, Vu la loi n° 83-112 du 12 décembre 1983 portant statut général des personnels de l’Etat, des collectivités locales et des établissements publics à caractère administratif, ensemble les textes qui l’ont modifiée ou complétée, Vu le décret n° 75-384 du 17 juin 1975 autorisant les ministres et secrétaires d’Etat à déléguer leur signature, Vu le décret n° 91-1077 du 22 juillet 1991, fixant le statut particulier du corps des agents diplomatiques du ministère des affaires étrangères ensemble les textes qui l’ont modifié ou complété, Vu le décret n° 2023-112 du 7 février 2023, portant nomination d’un membre du Gouvernement, Vu le décret n° 2023-531 du 20 juillet 2023, portant organisation du ministère des affaires étrangères, de la migration et des Tunisiens à l’étranger, Vu le décret n° 2024-200 du 15 avril 2024, chargeant Monsieur Kamel Ben Hassine, ministre plénipotentiaire hors classe, des fonctions de directeur général des affaires juridiques au ministère des affaires étrangères, de la migration et des tunisiens à l’étranger. Arrête Article premier - Conformément aux dispositions du sous-paragraphe 2 du premier paragraphe de l’article premier du décret n° 75-384 du 17 juin 1975, Monsieur Kamel Ben Hassine, ministre plénipotentiaire hors classe, des fonctions de directeur général des affaires juridiques au ministère des affaires étrangères, de la migration et des tunisiens à l’étranger, est habilité à signer par délégation du ministre des affaires étrangères, de la migration et des Tunisiens à l’étranger, tous les actes entrant dans le cadre de ses attributions à l’exception des textes à caractère réglementaire. Art. 2 - Le présent arrêté sera publié au Journal officiel de la République tunisienne et prend effet à compter du 15 avril 2024. Tunis, le 10 mai 2024. Le ministre des affaires étrangères, de la migration et des tunisiens à l’étranger Nabil Ammar"
